Championship;DayWeek;DayMonth;Month;Home;Away;GoalHome;GoalAway;Win;Draw;Lose;ResultHome;ResultAway;Result;PointHome;PointAway;GamesPlayed;SignResultHome;SignResultAway;HomeMatch_1_Ago;HomeMatch_2_Ago;HomeMatch_3_Ago;HomeMatch_4_Ago;HomeMatch_5_Ago;HomeMatch_1_Ago_InHome;HomeMatch_2_Ago_InHome;HomeMatch_3_Ago_InHome;HomeMatch_4_Ago_InHome;HomeMatch_5_Ago_InHome;AwayMatch_1_Ago;AwayMatch_2_Ago;AwayMatch_3_Ago;AwayMatch_4_Ago;AwayMatch_5_Ago;AwayMatch_1_Ago_InAway;AwayMatch_2_Ago_InAway;AwayMatch_3_Ago_InAway;AwayMatch_4_Ago_InAway;AwayMatch_5_Ago_InAway;HomeGoal_1_match_Ago;HomeGoal_2_match_Ago;HomeGoal_3_match_Ago;HomeGoal_4_match_Ago;HomeGoal_5_match_Ago;HomeGoal_1_match_Ago_InHome;HomeGoal_2_match_Ago_InHome;HomeGoal_3_match_Ago_InHome;HomeGoal_4_match_Ago_InHome;HomeGoal_5_match_Ago_InHome;AwayGoal_1_match_Ago;AwayGoal_2_match_Ago;AwayGoal_3_match_Ago;AwayGoal_4_match_Ago;AwayGoal_5_match_Ago;AwayGoal_1_match_Ago_InAway;AwayGoal_2_match_Ago_InAway;AwayGoal_3_match_Ago_InAway;AwayGoal_4_match_Ago_InAway;AwayGoal_5_match_Ago_InAway
2020/21;Domenica;6;Dicembre;Roma;Sassuolo;0;0;False;True;False;0;0;X;1;1;228;X;X;X;X;1;1;2;X;X;X;X;X;X;X;2;2;1;X;X;X;X;X;0.0;1.0;3.0;2.0;1.0;0.0;1.0;3.0;2.0;1.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0
2020/21;Domenica;6;Dicembre;Parma;Benevento;0;0;False;True;False;0;0;X;1;1;228;X;X;X;X;X;1;1;X;X;X;X;X;X;X;X;2;2;X;X;X;X;X;0.0;0.0;1.0;3.0;2.0;0.0;0.0;1.0;3.0;2.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
2020/21;Domenica;6;Dicembre;Crotone;Napoli;0;4;False;False;True;-1;1;2;0;3;228;2;1;2;X;X;X;1;2;X;X;X;X;1;X;X;X;2;1;X;X;X;X;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;1.0;3.0;4.0;0.0;0.0;1.0;1.0;4.0;0.0;0.0;1.0;1.0
2020/21;Domenica;6;Dicembre;Sampdoria;Milan;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;X;X;X;2;X;X;X;X;1;1;X;X;X;1;X;X;X;X;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;4.0;0.0;0.0;1.0;2.0;4.0;0.0;0.0;1.0
2020/21;Lunedì;7;Dicembre;Fiorentina;Genoa;1;1;False;True;False;0;0;X;1;1;228;X;X;X;2;2;X;X;X;X;X;X;X;X;1;1;X;X;X;X;X;X;X;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;4.0;0.0;0.0;1.0;2.0;4.0;0.0;0.0
2020/21;Venerdì;11;Dicembre;Sassuolo;Benevento;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;2;2;X;1;X;X;X;X;2;X;1;1;X;2;X;X;X;X;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;4.0;0.0;0.0;1.0;2.0;4.0;0.0
2020/21;Sabato;12;Dicembre;Crotone;Spezia;4;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;X;2;2;1;X;X;X;2;2;2;X;1;1;2;X;X;X;X;4.0;1.0;1.0;1.0;0.0;4.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;2.0;4.0;1.0;0.0;1.0;2.0;4.0
2020/21;Sabato;12;Dicembre;Torino;Udinese;2;3;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;X;2;2;X;X;X;X;1;2;2;X;1;1;X;X;X;X;2.0;4.0;1.0;1.0;1.0;2.0;4.0;1.0;1.0;1.0;3.0;1.0;0.0;1.0;2.0;3.0;1.0;0.0;1.0;2.0
2020/21;Sabato;12;Dicembre;Lazio;Hellas Verona;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;1;X;2;X;X;X;X;1;1;2;2;X;1;X;X;X;X;1.0;2.0;4.0;1.0;1.0;1.0;2.0;4.0;1.0;1.0;2.0;3.0;1.0;0.0;1.0;2.0;3.0;1.0;0.0;1.0
2020/21;Domenica;13;Dicembre;Cagliari;Inter;1;3;False;False;True;-1;1;2;0;3;228;2;1;2;2;2;1;1;2;X;X;X;X;1;1;1;2;2;1;X;X;X;X;1.0;1.0;2.0;4.0;1.0;1.0;1.0;2.0;4.0;1.0;3.0;2.0;3.0;1.0;0.0;3.0;2.0;3.0;1.0;0.0
2020/21;Domenica;13;Dicembre;Atalanta;Fiorentina;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;2;1;1;X;X;X;X;2;1;1;1;2;2;X;X;X;X;3.0;1.0;1.0;2.0;4.0;3.0;1.0;1.0;2.0;4.0;0.0;3.0;2.0;3.0;1.0;0.0;3.0;2.0;3.0;1.0
2020/21;Domenica;13;Dicembre;Bologna;Roma;1;5;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;2;2;2;X;X;X;X;1;2;1;1;1;1;X;X;X;X;1.0;3.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;2.0;5.0;0.0;3.0;2.0;3.0;5.0;0.0;3.0;2.0;3.0
2020/21;Domenica;13;Dicembre;Napoli;Sampdoria;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;2;2;1;X;X;X;X;2;1;2;1;1;2;X;X;X;X;2.0;1.0;3.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;1.0;5.0;0.0;3.0;2.0;1.0;5.0;0.0;3.0;2.0
2020/21;Domenica;13;Dicembre;Genoa;Juventus;1;3;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;1;2;2;X;X;X;X;1;2;1;2;1;1;X;X;X;X;1.0;2.0;1.0;3.0;1.0;1.0;2.0;1.0;3.0;1.0;3.0;1.0;5.0;0.0;3.0;3.0;1.0;5.0;0.0;3.0
2020/21;Domenica;13;Dicembre;Milan;Parma;2;2;False;True;False;0;0;X;1;1;228;X;X;X;2;1;2;1;X;X;X;X;X;X;1;2;1;2;X;X;X;X;X;2.0;1.0;2.0;1.0;3.0;2.0;1.0;2.0;1.0;3.0;2.0;3.0;1.0;5.0;0.0;2.0;3.0;1.0;5.0;0.0
2020/21;Martedì;15;Dicembre;Udinese;Crotone;0;0;False;True;False;0;0;X;1;1;228;X;X;X;X;2;1;2;X;X;X;X;X;X;X;1;2;1;X;X;X;X;X;0.0;2.0;1.0;2.0;1.0;0.0;2.0;1.0;2.0;1.0;0.0;2.0;3.0;1.0;5.0;0.0;2.0;3.0;1.0;5.0
2020/21;Martedì;15;Dicembre;Benevento;Lazio;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;X;2;1;X;X;X;X;X;X;X;X;1;2;X;X;X;X;X;1.0;0.0;2.0;1.0;2.0;1.0;0.0;2.0;1.0;2.0;1.0;0.0;2.0;3.0;1.0;1.0;0.0;2.0;3.0;1.0
2020/21;Mercoledì;16;Dicembre;Juventus;Atalanta;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;X;X;2;X;X;X;X;X;X;X;X;X;1;X;X;X;X;X;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;2.0;3.0;1.0;1.0;0.0;2.0;3.0
2020/21;Mercoledì;16;Dicembre;Fiorentina;Sassuolo;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;2.0
2020/21;Mercoledì;16;Dicembre;Genoa;Milan;2;2;False;True;False;0;0;X;1;1;228;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0;2.0;1.0;1.0;1.0;0.0
2020/21;Mercoledì;16;Dicembre;Hellas Verona;Sampdoria;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;X;X;X;X;2;X;X;X;X;1;X;X;X;X;1;X;X;X;X;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0
2020/21;Mercoledì;16;Dicembre;Inter;Napoli;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;X;X;X;1;X;X;X;X;2;1;X;X;X;2;X;X;X;X;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0
2020/21;Mercoledì;16;Dicembre;Parma;Cagliari;0;0;False;True;False;0;0;X;1;1;228;X;X;X;1;2;X;X;X;X;X;X;X;X;2;1;X;X;X;X;X;X;X;0.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;2.0;2.0;1.0;0.0;0.0;2.0;2.0;1.0
2020/21;Mercoledì;16;Dicembre;Spezia;Bologna;2;2;False;True;False;0;0;X;1;1;228;X;X;X;X;1;2;X;X;X;X;X;X;X;X;2;1;X;X;X;X;X;X;2.0;0.0;1.0;1.0;2.0;2.0;0.0;1.0;1.0;2.0;2.0;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;2.0
2020/21;Giovedì;17;Dicembre;Roma;Torino;3;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;X;1;2;1;X;X;X;X;2;X;X;2;1;2;X;X;X;X;3.0;2.0;0.0;1.0;1.0;3.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0
2020/21;Sabato;19;Dicembre;Fiorentina;Hellas Verona;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;X;X;1;X;X;X;X;X;X;2;X;X;2;X;X;X;X;X;1.0;3.0;2.0;0.0;1.0;1.0;3.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;0.0;1.0;1.0;2.0;0.0;0.0
2020/21;Sabato;19;Dicembre;Sampdoria;Crotone;3;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;X;X;1;X;X;X;X;2;X;2;X;X;2;X;X;X;X;3.0;1.0;3.0;2.0;0.0;3.0;1.0;3.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0
2020/21;Sabato;19;Dicembre;Parma;Juventus;0;4;False;False;True;-1;1;2;0;3;228;2;1;2;1;X;1;X;2;X;X;X;X;1;2;X;2;X;1;X;X;X;X;0.0;3.0;1.0;3.0;2.0;0.0;3.0;1.0;3.0;2.0;4.0;1.0;1.0;1.0;2.0;4.0;1.0;1.0;1.0;2.0
2020/21;Domenica;20;Dicembre;Torino;Bologna;1;1;False;True;False;0;0;X;1;1;228;X;X;X;2;1;X;1;X;X;X;X;X;X;1;2;X;2;X;X;X;X;X;1.0;0.0;3.0;1.0;3.0;1.0;0.0;3.0;1.0;3.0;1.0;4.0;1.0;1.0;1.0;1.0;4.0;1.0;1.0;1.0
2020/21;Domenica;20;Dicembre;Benevento;Genoa;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;X;2;1;X;1;X;X;X;X;2;X;1;2;X;2;X;X;X;X;2.0;1.0;0.0;3.0;1.0;2.0;1.0;0.0;3.0;1.0;0.0;1.0;4.0;1.0;1.0;0.0;1.0;4.0;1.0;1.0
2020/21;Domenica;20;Dicembre;Cagliari;Udinese;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;X;2;1;X;X;X;X;X;X;2;X;1;2;X;X;X;X;X;1.0;2.0;1.0;0.0;3.0;1.0;2.0;1.0;0.0;3.0;1.0;0.0;1.0;4.0;1.0;1.0;0.0;1.0;4.0;1.0
2020/21;Domenica;20;Dicembre;Inter;Spezia;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;X;2;1;X;X;X;X;2;X;2;X;1;2;X;X;X;X;2.0;1.0;2.0;1.0;0.0;2.0;1.0;2.0;1.0;0.0;1.0;1.0;0.0;1.0;4.0;1.0;1.0;0.0;1.0;4.0
2020/21;Domenica;20;Dicembre;Sassuolo;Milan;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;X;1;X;2;X;X;X;X;1;2;X;2;X;1;X;X;X;X;1.0;2.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0
2020/21;Domenica;20;Dicembre;Atalanta;Roma;4;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;X;1;1;X;X;X;X;2;1;2;X;2;2;X;X;X;X;4.0;1.0;2.0;1.0;2.0;4.0;1.0;2.0;1.0;2.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0
2020/21;Domenica;20;Dicembre;Lazio;Napoli;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;1;X;1;X;X;X;X;2;2;1;2;X;2;X;X;X;X;2.0;4.0;1.0;2.0;1.0;2.0;4.0;1.0;2.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0
2020/21;Martedì;22;Dicembre;Crotone;Parma;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;2;1;1;X;X;X;X;2;2;2;1;2;2;X;X;X;X;2.0;2.0;4.0;1.0;2.0;2.0;2.0;4.0;1.0;2.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0
2020/21;Martedì;22;Dicembre;Juventus;Fiorentina;0;3;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;1;2;2;X;X;X;X;1;2;2;2;1;1;X;X;X;X;0.0;2.0;2.0;4.0;1.0;0.0;2.0;2.0;4.0;1.0;3.0;1.0;0.0;1.0;2.0;3.0;1.0;0.0;1.0;2.0
2020/21;Mercoledì;23;Dicembre;Hellas Verona;Inter;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;1;1;2;X;X;X;X;1;1;2;2;2;1;X;X;X;X;1.0;0.0;2.0;2.0;4.0;1.0;0.0;2.0;2.0;4.0;2.0;3.0;1.0;0.0;1.0;2.0;3.0;1.0;0.0;1.0
2020/21;Mercoledì;23;Dicembre;Milan;Lazio;3;2;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;1;1;1;X;X;X;X;2;1;1;2;2;2;X;X;X;X;3.0;1.0;0.0;2.0;2.0;3.0;1.0;0.0;2.0;2.0;2.0;2.0;3.0;1.0;0.0;2.0;2.0;3.0;1.0;0.0
2020/21;Mercoledì;23;Dicembre;Roma;Cagliari;3;2;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;2;1;1;X;X;X;X;2;2;1;1;2;2;X;X;X;X;3.0;3.0;1.0;0.0;2.0;3.0;3.0;1.0;0.0;2.0;2.0;2.0;2.0;3.0;1.0;2.0;2.0;2.0;3.0;1.0
2020/21;Mercoledì;23;Dicembre;Bologna;Atalanta;2;2;False;True;False;0;0;X;1;1;228;X;X;X;1;1;2;2;X;X;X;X;X;X;2;2;1;1;X;X;X;X;X;2.0;3.0;3.0;1.0;0.0;2.0;3.0;3.0;1.0;0.0;2.0;2.0;2.0;2.0;3.0;2.0;2.0;2.0;2.0;3.0
2020/21;Mercoledì;23;Dicembre;Napoli;Torino;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;1;1;2;X;X;X;X;X;X;X;2;2;1;X;X;X;X;X;1.0;2.0;3.0;3.0;1.0;1.0;2.0;3.0;3.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0
2020/21;Mercoledì;23;Dicembre;Sampdoria;Sassuolo;2;3;False;False;True;-1;1;2;0;3;228;2;1;2;X;X;1;1;2;X;X;X;X;1;X;X;2;2;1;X;X;X;X;2.0;1.0;2.0;3.0;3.0;2.0;1.0;2.0;3.0;3.0;3.0;1.0;2.0;2.0;2.0;3.0;1.0;2.0;2.0;2.0
2020/21;Mercoledì;23;Dicembre;Spezia;Genoa;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;X;X;1;2;X;X;X;X;1;1;X;X;2;1;X;X;X;X;1.0;2.0;1.0;2.0;3.0;1.0;2.0;1.0;2.0;3.0;2.0;3.0;1.0;2.0;2.0;2.0;3.0;1.0;2.0;2.0
2020/21;Mercoledì;23;Dicembre;Udinese;Benevento;0;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;2;X;X;2;X;X;X;X;1;1;1;X;X;1;X;X;X;X;0.0;1.0;2.0;1.0;2.0;0.0;1.0;2.0;1.0;2.0;2.0;2.0;3.0;1.0;2.0;2.0;2.0;3.0;1.0;2.0
2020/21;Domenica;3;Gennaio;Inter;Crotone;6;2;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;2;X;1;X;X;X;X;2;1;1;1;X;2;X;X;X;X;6.0;0.0;1.0;2.0;1.0;6.0;0.0;1.0;2.0;1.0;2.0;2.0;2.0;3.0;1.0;2.0;2.0;2.0;3.0;1.0
2020/21;Domenica;3;Gennaio;Roma;Sampdoria;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;2;2;1;X;X;X;X;2;2;1;1;1;2;X;X;X;X;1.0;6.0;0.0;1.0;2.0;1.0;6.0;0.0;1.0;2.0;0.0;2.0;2.0;2.0;3.0;0.0;2.0;2.0;2.0;3.0
2020/21;Domenica;3;Gennaio;Atalanta;Sassuolo;5;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;2;2;1;X;X;X;X;2;2;2;1;1;2;X;X;X;X;5.0;1.0;6.0;0.0;1.0;5.0;1.0;6.0;0.0;1.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;2.0;2.0;2.0
2020/21;Domenica;3;Gennaio;Cagliari;Napoli;1;4;False;False;True;-1;1;2;0;3;228;2;1;2;1;1;1;2;2;X;X;X;X;1;2;2;2;1;1;X;X;X;X;1.0;5.0;1.0;6.0;0.0;1.0;5.0;1.0;6.0;0.0;4.0;1.0;0.0;2.0;2.0;4.0;1.0;0.0;2.0;2.0
2020/21;Domenica;3;Gennaio;Fiorentina;Bologna;0;0;False;True;False;0;0;X;1;1;228;X;X;X;2;1;1;1;X;X;X;X;X;X;1;2;2;2;X;X;X;X;X;0.0;1.0;5.0;1.0;6.0;0.0;1.0;5.0;1.0;6.0;0.0;4.0;1.0;0.0;2.0;0.0;4.0;1.0;0.0;2.0
2020/21;Domenica;3;Gennaio;Genoa;Lazio;1;1;False;True;False;0;0;X;1;1;228;X;X;X;X;2;1;1;X;X;X;X;X;X;X;1;2;2;X;X;X;X;X;1.0;0.0;1.0;5.0;1.0;1.0;0.0;1.0;5.0;1.0;1.0;0.0;4.0;1.0;0.0;1.0;0.0;4.0;1.0;0.0
2020/21;Domenica;3;Gennaio;Parma;Torino;0;3;False;False;True;-1;1;2;0;3;228;2;1;2;X;X;2;1;2;X;X;X;X;1;X;X;1;2;1;X;X;X;X;0.0;1.0;0.0;1.0;5.0;0.0;1.0;0.0;1.0;5.0;3.0;1.0;0.0;4.0;1.0;3.0;1.0;0.0;4.0;1.0
2020/21;Domenica;3;Gennaio;Spezia;Hellas Verona;0;1;False;False;True;-1;1;2;0;3;228;2;1;2;2;X;X;2;2;X;X;X;X;1;1;X;X;1;1;X;X;X;X;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;1.0;3.0;1.0;0.0;4.0;1.0;3.0;1.0;0.0;4.0
2020/21;Domenica;3;Gennaio;Benevento;Milan;0;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;2;X;X;2;X;X;X;X;1;1;1;X;X;1;X;X;X;X;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;3.0;1.0;0.0;2.0;1.0;3.0;1.0;0.0
2020/21;Domenica;3;Gennaio;Juventus;Udinese;4;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;2;X;1;X;X;X;X;2;1;1;1;X;2;X;X;X;X;4.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;2.0;1.0;3.0;1.0
2020/21;Mercoledì;6;Gennaio;Cagliari;Benevento;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;2;2;2;2;X;X;X;X;1;2;1;1;1;1;X;X;X;X;1.0;4.0;0.0;0.0;0.0;1.0;4.0;0.0;0.0;0.0;2.0;1.0;2.0;1.0;3.0;2.0;1.0;2.0;1.0;3.0
2020/21;Mercoledì;6;Gennaio;Atalanta;Parma;3;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;1;2;2;1;X;X;X;X;2;1;2;1;1;2;X;X;X;X;3.0;1.0;4.0;0.0;0.0;3.0;1.0;4.0;0.0;0.0;0.0;2.0;1.0;2.0;1.0;0.0;2.0;1.0;2.0;1.0
2020/21;Mercoledì;6;Gennaio;Bologna;Udinese;2;2;False;True;False;0;0;X;1;1;228;X;X;X;1;2;1;2;X;X;X;X;X;X;2;1;2;1;X;X;X;2;X;2.0;3.0;1.0;4.0;0.0;2.0;3.0;1.0;4.0;0.0;2.0;0.0;2.0;1.0;2.0;2.0;0.0;2.0;1.0;2.0
2020/21;Mercoledì;6;Gennaio;Crotone;Roma;1;3;False;False;True;-1;1;2;0;3;228;2;1;2;X;1;2;1;2;X;X;X;X;1;X;2;1;2;1;X;X;X;X;1.0;2.0;3.0;1.0;4.0;1.0;2.0;3.0;1.0;4.0;3.0;2.0;0.0;2.0;1.0;3.0;2.0;0.0;2.0;1.0
2020/21;Mercoledì;6;Gennaio;Lazio;Fiorentina;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;2;X;1;2;1;X;X;X;X;2;1;X;2;1;2;X;X;X;X;2.0;1.0;2.0;3.0;1.0;2.0;1.0;2.0;3.0;1.0;1.0;3.0;2.0;0.0;2.0;1.0;3.0;2.0;0.0;2.0
2020/21;Mercoledì;6;Gennaio;Sampdoria;Inter;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;X;1;1;X;X;X;X;2;2;1;X;2;2;X;X;X;X;2.0;2.0;1.0;2.0;3.0;2.0;2.0;1.0;2.0;3.0;1.0;1.0;3.0;2.0;0.0;1.0;1.0;3.0;2.0;0.0
2020/21;Mercoledì;6;Gennaio;Sassuolo;Genoa;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;2;X;1;X;X;X;X;2;2;2;1;X;2;X;X;X;X;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;2.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0;3.0;2.0
2020/21;Mercoledì;6;Gennaio;Torino;Hellas Verona;1;1;False;True;False;0;0;X;1;1;228;X;X;X;1;1;1;2;X;X;X;X;X;X;2;2;2;1;X;X;X;X;X;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0
2020/21;Mercoledì;6;Gennaio;Napoli;Spezia;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;X;1;1;1;2;X;X;X;X;1;X;2;2;2;1;X;X;X;X;1.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0
2020/21;Mercoledì;6;Gennaio;Milan;Juventus;1;3;False;False;True;-1;1;2;0;3;228;2;1;2;2;X;1;1;2;X;X;X;X;1;1;X;2;2;1;X;X;X;X;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;2.0;2.0;3.0;2.0;1.0;1.0;1.0;3.0;2.0;1.0;1.0;1.0
2020/21;Sabato;9;Gennaio;Benevento;Atalanta;1;4;False;False;True;-1;1;2;0;3;228;2;1;2;2;2;X;1;2;X;X;X;X;1;1;1;X;2;1;X;X;X;X;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;2.0;4.0;3.0;2.0;1.0;1.0;4.0;3.0;2.0;1.0;1.0
2020/21;Sabato;9;Gennaio;Genoa;Bologna;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;2;X;1;X;X;X;X;2;1;1;1;X;2;X;X;X;X;2.0;1.0;1.0;1.0;1.0;2.0;1.0;1.0;1.0;1.0;0.0;4.0;3.0;2.0;1.0;0.0;4.0;3.0;2.0;1.0
2020/21;Sabato;9;Gennaio;Milan;Torino;2;0;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;2;2;1;X;X;2;X;2;2;1;1;1;2;X;X;X;X;2.0;2.0;1.0;1.0;1.0;2.0;2.0;1.0;1.0;1.0;0.0;0.0;4.0;3.0;2.0;0.0;0.0;4.0;3.0;2.0
2020/21;Domenica;10;Gennaio;Roma;Inter;2;2;False;True;False;0;0;X;1;1;228;X;X;X;1;1;2;2;X;X;X;X;X;X;2;2;1;1;X;X;X;X;X;2.0;2.0;2.0;1.0;1.0;2.0;2.0;2.0;1.0;1.0;2.0;0.0;0.0;4.0;3.0;2.0;0.0;0.0;4.0;3.0
2020/21;Domenica;10;Gennaio;Hellas Verona;Crotone;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;X;1;1;2;1;X;X;X;X;2;X;2;2;1;2;X;X;X;X;2.0;2.0;2.0;2.0;1.0;2.0;2.0;2.0;2.0;1.0;1.0;2.0;0.0;0.0;4.0;1.0;2.0;0.0;0.0;4.0
2020/21;Domenica;10;Gennaio;Parma;Lazio;0;2;False;False;True;-1;1;2;0;3;228;2;1;2;1;X;1;1;2;X;X;X;X;1;2;X;2;2;1;X;X;X;X;0.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0
2020/21;Domenica;10;Gennaio;Udinese;Napoli;1;2;False;False;True;-1;1;2;0;3;228;2;1;2;2;1;X;1;2;X;X;X;X;1;1;2;X;2;1;X;X;X;X;1.0;0.0;2.0;2.0;2.0;1.0;0.0;2.0;2.0;2.0;2.0;2.0;1.0;2.0;0.0;2.0;2.0;1.0;2.0;0.0
2020/21;Domenica;10;Gennaio;Fiorentina;Cagliari;1;0;True;False;False;1;-1;1;3;0;228;1;2;1;2;2;1;X;1;X;X;X;X;2;1;1;2;X;2;X;X;X;X;1.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;2.0;2.0;0.0;2.0;2.0;1.0;2.0;0.0;2.0;2.0;1.0;2.0
2020/21;Domenica;10;Gennaio;Juventus;Sassuolo;3;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;2;2;1;1;X;X;X;X;2;2;1;1;2;2;X;X;X;X;3.0;1.0;1.0;0.0;2.0;3.0;1.0;1.0;0.0;2.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;2.0;2.0;1.0
2020/21;Lunedì;11;Gennaio;Spezia;Sampdoria;2;1;True;False;False;1;-1;1;3;0;228;1;2;1;1;1;2;2;1;X;X;X;X;2;2;2;1;1;2;X;X;X;X;2.0;3.0;1.0;1.0;0.0;2.0;3.0;1.0;1.0;0.0;1.0;1.0;0.0;2.0;2.0;1.0;1.0;0.0;2.0;2.0
