Championship;DayWeek;DayMonth;Month;Home;Away;GoalHome;GoalAway;Win;Draw;Lose;ResultHome;ResultAway;Result;PointHome;PointAway;GamesPlayed;SignResultHome;SignResultAway;HomeMatch_1_Ago;HomeMatch_2_Ago;HomeMatch_3_Ago;HomeMatch_4_Ago;HomeMatch_5_Ago;HomeMatch_1_Ago_InHome;HomeMatch_2_Ago_InHome;HomeMatch_3_Ago_InHome;HomeMatch_4_Ago_InHome;HomeMatch_5_Ago_InHome;AwayMatch_1_Ago;AwayMatch_2_Ago;AwayMatch_3_Ago;AwayMatch_4_Ago;AwayMatch_5_Ago;AwayMatch_1_Ago_InAway;AwayMatch_2_Ago_InAway;AwayMatch_3_Ago_InAway;AwayMatch_4_Ago_InAway;AwayMatch_5_Ago_InAway;HomeGoal_1_match_Ago;HomeGoal_2_match_Ago;HomeGoal_3_match_Ago;HomeGoal_4_match_Ago;HomeGoal_5_match_Ago;HomeGoal_1_match_Ago_InHome;HomeGoal_2_match_Ago_InHome;HomeGoal_3_match_Ago_InHome;HomeGoal_4_match_Ago_InHome;HomeGoal_5_match_Ago_InHome;AwayGoal_1_match_Ago;AwayGoal_2_match_Ago;AwayGoal_3_match_Ago;AwayGoal_4_match_Ago;AwayGoal_5_match_Ago;AwayGoal_1_match_Ago_InAway;AwayGoal_2_match_Ago_InAway;AwayGoal_3_match_Ago_InAway;AwayGoal_4_match_Ago_InAway;AwayGoal_5_match_Ago_InAway
2025/26;Venerdì;29;Agosto;Cremonese;Sassuolo;3;2;True;False;False;1;-1;1;3;0;10;1;2;1;1;X;1;X;1;X;X;X;X;2;2;X;2;X;2;X;X;X;X;3.0;5.0;1.0;2.0;1.0;3.0;5.0;1.0;2.0;1.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0
2025/26;Venerdì;29;Agosto;Lecce;Milan;0;2;False;False;True;-1;1;2;0;3;10;2;1;2;1;1;X;1;2;X;X;X;X;1;2;2;X;2;1;X;X;X;X;0.0;3.0;5.0;1.0;2.0;0.0;3.0;5.0;1.0;2.0;2.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0
2025/26;Sabato;30;Agosto;Bologna;Como;1;0;True;False;False;1;-1;1;3;0;10;1;2;1;2;1;1;X;1;X;X;X;X;2;1;2;2;X;2;X;X;X;X;1.0;0.0;3.0;5.0;1.0;1.0;0.0;3.0;5.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0
2025/26;Sabato;30;Agosto;Parma;Atalanta;1;1;False;True;False;0;0;X;1;1;10;X;X;X;1;2;1;1;X;X;X;X;X;X;2;1;2;2;X;X;X;X;X;1.0;1.0;0.0;3.0;5.0;1.0;1.0;0.0;3.0;5.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;2.0;0.0
2025/26;Sabato;30;Agosto;Napoli;Cagliari;1;0;True;False;False;1;-1;1;3;0;10;1;2;1;X;1;2;1;1;X;X;X;X;2;X;2;1;2;2;X;X;X;X;1.0;1.0;1.0;0.0;3.0;1.0;1.0;1.0;0.0;3.0;0.0;1.0;0.0;2.0;2.0;0.0;1.0;0.0;2.0;2.0
2025/26;Sabato;30;Agosto;Pisa;Roma;0;1;False;False;True;-1;1;2;0;3;10;2;1;2;1;X;1;2;2;X;X;X;X;1;2;X;2;1;1;X;X;X;X;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;0.0;1.0;0.0;2.0
2025/26;Domenica;31;Agosto;Genoa;Juventus;0;1;False;False;True;-1;1;2;0;3;10;2;1;2;2;1;X;1;2;X;X;X;X;1;1;2;X;2;1;X;X;X;X;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0
2025/26;Domenica;31;Agosto;Torino;Fiorentina;0;0;False;True;False;0;0;X;1;1;10;X;X;X;2;2;1;X;X;X;X;X;X;X;1;1;2;X;X;X;X;X;X;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0
2025/26;Domenica;31;Agosto;Inter;Udinese;1;2;False;False;True;-1;1;2;0;3;10;2;1;2;X;2;2;1;2;X;X;X;X;1;X;1;1;2;1;X;X;X;X;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0;0.0
2025/26;Domenica;31;Agosto;Lazio;Hellas Verona;4;0;True;False;False;1;-1;1;3;0;10;1;2;1;2;X;2;2;1;X;X;X;X;2;1;X;1;1;2;X;X;X;X;4.0;1.0;0.0;0.0;0.0;4.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;2.0;0.0;1.0;1.0
2025/26;Sabato;13;Settembre;Cagliari;Parma;2;0;True;False;False;1;-1;1;3;0;10;1;2;1;1;2;X;2;1;X;X;X;X;2;2;1;X;1;2;X;X;X;X;2.0;4.0;1.0;0.0;0.0;2.0;4.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0
2025/26;Sabato;13;Settembre;Juventus;Inter;4;3;True;False;False;1;-1;1;3;0;10;1;2;1;1;1;2;X;1;X;X;X;X;2;2;2;1;X;2;X;X;X;X;4.0;2.0;4.0;1.0;0.0;4.0;2.0;4.0;1.0;0.0;3.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;2.0;0.0
2025/26;Sabato;13;Settembre;Fiorentina;Napoli;1;3;False;False;True;-1;1;2;0;3;10;2;1;2;1;1;1;2;2;X;X;X;X;1;2;2;2;1;1;X;X;X;X;1.0;4.0;2.0;4.0;1.0;1.0;4.0;2.0;4.0;1.0;3.0;3.0;0.0;0.0;2.0;3.0;3.0;0.0;0.0;2.0
2025/26;Domenica;14;Settembre;Roma;Torino;0;1;False;False;True;-1;1;2;0;3;10;2;1;2;2;1;1;1;2;X;X;X;X;1;1;2;2;2;1;X;X;X;X;0.0;1.0;4.0;2.0;4.0;0.0;1.0;4.0;2.0;4.0;1.0;3.0;3.0;0.0;0.0;1.0;3.0;3.0;0.0;0.0
2025/26;Domenica;14;Settembre;Atalanta;Lecce;4;1;True;False;False;1;-1;1;3;0;10;1;2;1;2;2;1;1;1;X;X;X;X;2;1;1;2;2;2;X;X;X;X;4.0;0.0;1.0;4.0;2.0;4.0;0.0;1.0;4.0;2.0;1.0;1.0;3.0;3.0;0.0;1.0;1.0;3.0;3.0;0.0
2025/26;Domenica;14;Settembre;Pisa;Udinese;0;1;False;False;True;-1;1;2;0;3;10;2;1;2;1;2;2;1;2;X;X;X;X;1;2;1;1;2;1;X;X;X;X;0.0;4.0;0.0;1.0;4.0;0.0;4.0;0.0;1.0;4.0;1.0;1.0;1.0;3.0;3.0;1.0;1.0;1.0;3.0;3.0
2025/26;Domenica;14;Settembre;Sassuolo;Lazio;1;0;True;False;False;1;-1;1;3;0;10;1;2;1;2;1;2;2;1;X;X;X;X;2;1;2;1;1;2;X;X;X;X;1.0;0.0;4.0;0.0;1.0;1.0;0.0;4.0;0.0;1.0;0.0;1.0;1.0;1.0;3.0;0.0;1.0;1.0;1.0;3.0
2025/26;Domenica;14;Settembre;Milan;Bologna;1;0;True;False;False;1;-1;1;3;0;10;1;2;1;1;2;1;2;1;X;X;X;X;2;2;1;2;1;2;X;X;X;X;1.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;1.0;1.0;1.0
2025/26;Lunedì;15;Settembre;Hellas Verona;Cremonese;0;0;False;True;False;0;0;X;1;1;10;X;X;X;1;1;2;1;X;X;X;X;X;X;2;2;1;2;X;X;X;X;X;0.0;1.0;1.0;0.0;4.0;0.0;1.0;1.0;0.0;4.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0
2025/26;Lunedì;15;Settembre;Como;Genoa;1;1;False;True;False;0;0;X;1;1;10;X;X;X;X;1;1;2;X;X;X;X;X;X;X;2;2;1;X;X;X;X;X;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0
2025/26;Venerdì;19;Settembre;Lecce;Cagliari;1;2;False;False;True;-1;1;2;0;3;10;2;1;2;X;X;1;1;2;X;X;X;X;1;X;X;2;2;1;X;X;X;X;1.0;1.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0
2025/26;Sabato;20;Settembre;Bologna;Genoa;2;1;True;False;False;1;-1;1;3;0;10;1;2;1;2;X;X;1;1;X;X;X;X;2;1;X;X;2;2;X;X;X;X;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0
2025/26;Sabato;20;Settembre;Hellas Verona;Juventus;1;1;False;True;False;0;0;X;1;1;10;X;X;X;1;2;X;X;X;X;X;X;X;X;2;1;X;X;X;X;X;X;X;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0
2025/26;Sabato;20;Settembre;Udinese;Milan;0;3;False;False;True;-1;1;2;0;3;10;2;1;2;X;1;2;X;2;X;X;X;X;1;X;2;1;X;1;X;X;X;X;0.0;1.0;2.0;1.0;1.0;0.0;1.0;2.0;1.0;1.0;3.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;2.0;1.0
2025/26;Domenica;21;Settembre;Lazio;Roma;0;1;False;False;True;-1;1;2;0;3;10;2;1;2;2;X;1;2;2;X;X;X;X;1;1;X;2;1;1;X;X;X;X;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0;1.0;1.0;3.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;2.0
2025/26;Domenica;21;Settembre;Cremonese;Parma;0;0;False;True;False;0;0;X;1;1;10;X;X;X;2;2;X;1;X;X;X;X;X;X;1;1;X;2;X;X;X;X;X;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;1.0;3.0;1.0;1.0;0.0;1.0;3.0;1.0;1.0
2025/26;Domenica;21;Settembre;Torino;Atalanta;0;3;False;False;True;-1;1;2;0;3;10;2;1;2;X;2;2;X;2;X;X;X;X;1;X;1;1;X;1;X;X;X;X;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;1.0;3.0;1.0;3.0;0.0;1.0;3.0;1.0
2025/26;Domenica;21;Settembre;Fiorentina;Como;1;2;False;False;True;-1;1;2;0;3;10;2;1;2;2;X;2;2;2;X;X;X;X;1;1;X;1;1;1;X;X;X;X;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;2.0;3.0;0.0;1.0;3.0;2.0;3.0;0.0;1.0;3.0
2025/26;Domenica;21;Settembre;Inter;Sassuolo;2;1;True;False;False;1;-1;1;3;0;10;1;2;1;2;2;X;2;1;X;X;X;X;2;1;1;X;1;2;X;X;X;X;2.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0;3.0;0.0;1.0;1.0;2.0;3.0;0.0;1.0
2025/26;Lunedì;22;Settembre;Napoli;Pisa;3;2;True;False;False;1;-1;1;3;0;10;1;2;1;1;2;2;X;1;X;X;X;X;2;2;1;1;X;2;X;X;X;X;3.0;2.0;1.0;0.0;0.0;3.0;2.0;1.0;0.0;0.0;2.0;1.0;2.0;3.0;0.0;2.0;1.0;2.0;3.0;0.0
2025/26;Sabato;27;Settembre;Juventus;Atalanta;1;1;False;True;False;0;0;X;1;1;10;X;X;X;1;1;2;2;X;X;X;X;X;X;2;2;1;1;X;X;X;X;1;1.0;3.0;2.0;1.0;0.0;1.0;3.0;2.0;1.0;0.0;1.0;2.0;1.0;2.0;3.0;1.0;2.0;1.0;2.0;3.0
2025/26;Sabato;27;Settembre;Cagliari;Inter;0;2;False;False;True;-1;1;2;0;3;10;2;1;2;X;1;1;2;2;X;X;X;X;1;X;2;2;1;1;X;X;X;X;0.0;1.0;3.0;2.0;1.0;0.0;1.0;3.0;2.0;1.0;2.0;1.0;2.0;1.0;2.0;2.0;1.0;2.0;1.0;2.0
2025/26;Domenica;28;Settembre;Sassuolo;Udinese;3;1;True;False;False;1;-1;1;3;0;10;1;2;1;2;X;1;1;1;X;X;X;X;2;1;X;2;2;2;X;X;X;X;3.0;0.0;1.0;3.0;2.0;3.0;0.0;1.0;3.0;2.0;1.0;2.0;1.0;2.0;1.0;1.0;2.0;1.0;2.0;1.0
2025/26;Domenica;28;Settembre;Roma;Hellas Verona;2;0;True;False;False;1;-1;1;3;0;10;1;2;1;1;2;X;1;1;X;X;X;X;2;2;1;X;2;2;X;X;X;X;2.0;3.0;0.0;1.0;3.0;2.0;3.0;0.0;1.0;3.0;0.0;1.0;2.0;1.0;2.0;0.0;1.0;2.0;1.0;2.0
2025/26;Domenica;28;Settembre;Pisa;Fiorentina;0;0;False;True;False;0;0;X;1;1;10;X;X;X;1;1;2;X;X;X;X;X;X;X;2;2;1;X;X;X;X;X;X;0.0;2.0;3.0;0.0;1.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0;1.0
2025/26;Domenica;28;Settembre;Como;Cremonese;1;1;False;True;False;0;0;X;1;1;10;X;X;X;X;1;1;2;X;X;X;X;X;X;X;2;2;1;X;X;X;X;X;1.0;0.0;2.0;3.0;0.0;1.0;0.0;2.0;3.0;0.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0
2025/26;Domenica;28;Settembre;Lecce;Bologna;2;2;False;True;False;0;0;X;1;1;10;X;X;X;X;X;1;1;X;X;X;X;X;X;X;X;2;2;X;X;X;X;X;2.0;1.0;0.0;2.0;3.0;2.0;1.0;0.0;2.0;3.0;2.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0;1.0
2025/26;Domenica;28;Settembre;Milan;Napoli;2;1;True;False;False;1;-1;1;3;0;10;1;2;1;X;X;X;1;1;X;X;X;X;2;X;X;X;2;2;X;X;X;X;2.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;2.0;1.0;2.0;1.0;0.0;0.0;1.0;2.0;1.0;0.0;0.0
2025/26;Lunedì;29;Settembre;Parma;Torino;2;1;True;False;False;1;-1;1;3;0;10;1;2;1;1;X;X;X;1;X;X;X;X;2;2;X;X;X;2;X;X;X;X;2.0;2.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0;1.0;1.0;2.0;1.0;0.0
2025/26;Lunedì;29;Settembre;Genoa;Lazio;0;3;False;False;True;-1;1;2;0;3;10;2;1;2;1;1;X;X;2;X;X;X;X;1;2;2;X;X;1;X;X;X;X;0.0;2.0;2.0;2.0;1.0;0.0;2.0;2.0;2.0;1.0;3.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;2.0;1.0
2025/26;Venerdì;3;Ottobre;Hellas Verona;Sassuolo;0;1;False;False;True;-1;1;2;0;3;10;2;1;2;2;1;1;X;2;X;X;X;X;1;1;2;2;X;1;X;X;X;X;0.0;0.0;2.0;2.0;2.0;0.0;0.0;2.0;2.0;2.0;1.0;3.0;1.0;1.0;2.0;1.0;3.0;1.0;1.0;2.0
2025/26;Sabato;4;Ottobre;Lazio;Torino;3;3;False;True;False;0;0;X;1;1;10;X;X;X;2;2;1;1;X;X;X;X;X;X;1;1;2;2;X;X;X;2;X;3.0;0.0;0.0;2.0;2.0;3.0;0.0;0.0;2.0;2.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0
2025/26;Sabato;4;Ottobre;Parma;Lecce;0;1;False;False;True;-1;1;2;0;3;10;2;1;2;X;2;2;1;2;X;X;X;1;1;X;1;1;2;1;X;X;X;X;0.0;3.0;0.0;0.0;2.0;0.0;3.0;0.0;0.0;2.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0;1.0
2025/26;Sabato;4;Ottobre;Inter;Cremonese;4;1;True;False;False;1;-1;1;3;0;10;1;2;1;2;X;2;2;1;X;X;X;X;2;1;X;1;1;2;X;X;X;X;4.0;0.0;3.0;0.0;0.0;4.0;0.0;3.0;0.0;0.0;1.0;1.0;3.0;1.0;3.0;1.0;1.0;3.0;1.0;3.0
2025/26;Sabato;4;Ottobre;Atalanta;Como;1;1;False;True;False;0;0;X;1;1;10;X;X;X;1;2;X;2;X;X;X;X;X;X;2;1;X;1;X;X;X;X;X;1.0;4.0;0.0;3.0;0.0;1.0;4.0;0.0;3.0;0.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0
2025/26;Domenica;5;Ottobre;Udinese;Cagliari;1;1;False;True;False;0;0;X;1;1;10;X;X;X;X;1;2;X;X;X;X;X;X;X;X;2;1;X;X;X;X;X;X;1.0;1.0;4.0;0.0;3.0;1.0;1.0;4.0;0.0;3.0;1.0;1.0;1.0;1.0;3.0;1.0;1.0;1.0;1.0;3.0
2025/26;Domenica;5;Ottobre;Bologna;Pisa;4;0;True;False;False;1;-1;1;3;0;10;1;2;1;X;X;1;2;1;X;X;X;X;2;X;X;2;1;2;X;X;X;X;4.0;1.0;1.0;4.0;0.0;4.0;1.0;1.0;4.0;0.0;0.0;1.0;1.0;1.0;1.0;0.0;1.0;1.0;1.0;1.0
2025/26;Domenica;5;Ottobre;Fiorentina;Roma;1;2;False;False;True;-1;1;2;0;3;10;2;1;2;1;X;X;1;2;X;X;X;X;1;2;X;X;2;1;X;X;X;X;1.0;4.0;1.0;1.0;4.0;1.0;4.0;1.0;1.0;4.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0
2025/26;Domenica;5;Ottobre;Napoli;Genoa;2;1;True;False;False;1;-1;1;3;0;10;1;2;1;2;1;X;X;1;X;X;X;X;2;1;2;X;X;2;X;X;X;X;2.0;1.0;4.0;1.0;1.0;2.0;1.0;4.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0;1.0;2.0;0.0;1.0;1.0
2025/26;Domenica;5;Ottobre;Juventus;Milan;0;0;False;True;False;0;0;X;1;1;10;X;X;X;1;2;1;X;X;X;X;X;X;X;2;1;2;X;X;X;X;X;X;0.0;2.0;1.0;4.0;1.0;0.0;2.0;1.0;4.0;1.0;0.0;1.0;2.0;0.0;1.0;0.0;1.0;2.0;0.0;1.0
2025/26;Sabato;18;Ottobre;Lecce;Sassuolo;0;0;False;True;False;0;0;X;1;1;10;X;X;X;X;1;2;1;X;X;X;X;X;X;X;2;1;2;X;X;X;X;X;0.0;0.0;2.0;1.0;4.0;0.0;0.0;2.0;1.0;4.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0
2025/26;Sabato;18;Ottobre;Pisa;Hellas Verona;0;0;False;True;False;0;0;X;1;1;10;X;X;X;X;X;1;2;X;X;X;X;X;X;X;X;2;1;X;X;X;X;X;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;2.0
2025/26;Sabato;18;Ottobre;Torino;Napoli;1;0;True;False;False;1;-1;1;3;0;10;1;2;1;X;X;X;1;1;X;X;X;X;2;X;X;X;2;2;X;X;X;X;1.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0
2025/26;Sabato;18;Ottobre;Roma;Inter;0;1;False;False;True;-1;1;2;0;3;10;2;1;2;1;X;X;X;2;X;X;X;X;1;2;X;X;X;1;X;X;X;X;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0
2025/26;Domenica;19;Ottobre;Como;Juventus;2;0;True;False;False;1;-1;1;3;0;10;1;2;1;2;1;X;X;1;X;X;X;X;2;1;2;X;X;2;X;X;X;X;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0
2025/26;Domenica;19;Ottobre;Cagliari;Bologna;0;2;False;False;True;-1;1;2;0;3;10;2;1;2;1;2;1;X;2;X;X;X;X;1;2;1;2;X;1;X;X;X;X;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0
2025/26;Domenica;19;Ottobre;Genoa;Parma;0;0;False;True;False;0;0;X;1;1;10;X;X;X;2;1;2;1;X;X;X;X;X;X;1;2;1;2;X;X;X;X;X;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0
2025/26;Domenica;19;Ottobre;Atalanta;Lazio;0;0;False;True;False;0;0;X;1;1;10;X;X;X;X;2;1;2;X;X;X;X;X;X;X;1;2;1;X;X;X;X;X;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0;1.0
2025/26;Domenica;19;Ottobre;Milan;Fiorentina;2;1;True;False;False;1;-1;1;3;0;10;1;2;1;X;X;2;1;1;X;X;X;X;2;X;X;1;2;2;X;X;X;X;2.0;0.0;0.0;0.0;2.0;2.0;0.0;0.0;0.0;2.0;1.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;2.0;0.0
2025/26;Lunedì;20;Ottobre;Cremonese;Udinese;1;1;False;True;False;0;0;X;1;1;10;X;X;X;1;X;X;2;X;X;X;X;X;X;2;X;X;1;X;X;X;X;X;1.0;2.0;0.0;0.0;0.0;1.0;2.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;2.0
2025/26;Venerdì;24;Ottobre;Milan;Pisa;2;2;False;True;False;0;0;X;1;1;10;X;X;X;X;1;X;X;X;X;1;X;X;X;X;2;X;X;X;X;X;X;X;2.0;1.0;2.0;0.0;0.0;2.0;1.0;2.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0;2.0;1.0;1.0;0.0;0.0
